id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1295720389415403521,1295720389415403521,1597758788000,2020-08-18,09:53:08,EDT,387910779,lidiaminou,🌻 Lidia 🦄🌞,,"@GaryBarlow You're a wonderful gift, a gift to keep close to the heart, a gift to love forever, you're  a heaven's gift, you're the one, you're my sky, my star and the twinkle in it, you're my moon and the light from it, You're kindness, love, you're special ❤❤❤❤❤❤❤❤❤💕",['garybarlow'],[],[],0,0,0,[],[],https://twitter.com/LidiaMinou/status/1295720389415403521,False,,0,,,,,,,"[{'user_id': '387910779', 'username': 'LidiaMinou'}, {'user_id': '386654472', 'username': 'GaryBarlow'}]",,,,
1295720370662543360,1295719594460676099,1597758784000,2020-08-18,09:53:04,EDT,1107867944577458177,j_brixzz,J*,,"Then after about 5 months id say she decided to quit, keep in mind she was older and was close to retiring but she always mentioned she didnt have to work because her husband made good money welllll.... The following month the company announced that it was relocating...",[],[],[],0,0,0,[],[],https://twitter.com/j_brixzz/status/1295720370662543360,False,,0,,,,,,,"[{'user_id': '1107867944577458177', 'username': 'j_brixzz'}]",,,,
1295720312378667013,1295720312378667013,1597758770000,2020-08-18,09:52:50,EDT,532523011,karamandaa,kara,,"tallahassee people: please keep an eye out for my friend!! last seen close to FSU, no car/phone  https://twitter.com/alexa_mcfarland/status/1295532086187761664 …",[],['https://twitter.com/alexa_mcfarland/status/1295532086187761664'],[],0,0,0,[],[],https://twitter.com/karamandaa/status/1295720312378667013,False,https://twitter.com/alexa_mcfarland/status/1295532086187761664,0,,,,,,,"[{'user_id': '532523011', 'username': 'karamandaa'}]",,,,
1295720227427229696,1295155746829729792,1597758750000,2020-08-18,09:52:30,EDT,1225431610813751298,rubenkh14,Ruben,,Yh bro you’re close to the target keep going,"['andrecalia', 'merucry3', 'futcoinplaza']",[],[],0,0,0,[],[],https://twitter.com/Rubenkh14/status/1295720227427229696,False,,0,,,,,,,"[{'user_id': '1225431610813751298', 'username': 'Rubenkh14'}, {'user_id': '1046039294073360384', 'username': 'andrecalia'}, {'user_id': '1291919989990199303', 'username': 'merucry3'}, {'user_id': '1247573109542195202', 'username': 'FutCoinPlaza'}]",,,,
1295720054294818819,1295720054294818819,1597758708000,2020-08-18,09:51:48,EDT,1032317137040228352,schlessernicole,Nicole Schlesser,,"Have Venmo if u don't want 2 go thru gfm. Thank u all who have donated already. Without u guys none of this would b possible. We r close 2 what we need 2 make this happen, but still have a little ways 2 go. I will keep every1 updated❤️

Help A Good Man 
 http://gf.me/u/ymz5p8 ",[],['http://gf.me/u/ymz5p8'],[],0,0,0,[],[],https://twitter.com/SchlesserNicole/status/1295720054294818819,False,,0,,,,,,,"[{'user_id': '1032317137040228352', 'username': 'SchlesserNicole'}]",,,,
1295720029288312846,1295675272184893440,1597758702000,2020-08-18,09:51:42,EDT,3919290197,momgeorge3,Melissa George,,Cute and smart. You better keep a close watch on that bacon!,['muffnbear'],[],[],0,0,0,[],[],https://twitter.com/MomGeorge3/status/1295720029288312846,False,,0,,,,,,,"[{'user_id': '3919290197', 'username': 'MomGeorge3'}, {'user_id': '236666920', 'username': 'muffnbear'}]",,,,
1295719953216278533,1295719953216278533,1597758684000,2020-08-18,09:51:24,EDT,1284875441547902982,904z1on,Next stop on ya Flat Screen💰🏃🏾‍♂️,,"KEEP YOUR FRIENDS CLOSE, AND YOUR BAG CLOSER!",[],[],[],0,0,0,[],[],https://twitter.com/904Z1ON/status/1295719953216278533,False,,0,,,,,,,"[{'user_id': '1284875441547902982', 'username': '904Z1ON'}]",,,,
1295719942512353282,1295719942512353282,1597758682000,2020-08-18,09:51:22,EDT,706825897,section27news,SECTION27,,"Prof Helen Rees from @WitsRHI: ""This virus... will keep coming back. So actually to say 'I'm going to be nationalistic and close my borders' epidemiologically, in terms of global health, makes no sense - we have to think in terms of 'We' in this pandemic."" #UniversalHealthCare",['witsrhi'],[],[],0,0,1,['#universalhealthcare'],[],https://twitter.com/SECTION27news/status/1295719942512353282,False,,0,,,,,,,"[{'user_id': '706825897', 'username': 'SECTION27news'}, {'user_id': '1407454028', 'username': 'WitsRHI'}]",,,,
1295719764510363649,1295719764510363649,1597758639000,2020-08-18,09:50:39,EDT,2837575162,lariassmuth,Lari Assmuth,,"One of my fetishes is that I keep trying to come up with games that would replicate stuff like (cyber)hacking or flying a retro-futuristic spaceships at a very low level of abstraction. Like, actully turning dials and flicking switches and shit or as close as I can get.
#ttrpg https://twitter.com/auracait/status/1295717875219673089 …",[],['https://twitter.com/auracait/status/1295717875219673089'],[],0,0,2,['#ttrpg'],[],https://twitter.com/LariAssmuth/status/1295719764510363649,False,https://twitter.com/auracait/status/1295717875219673089,0,,,,,,,"[{'user_id': '2837575162', 'username': 'LariAssmuth'}]",,,,
1295719754217422849,1295719754217422849,1597758637000,2020-08-18,09:50:37,EDT,943010924633321472,lostsoul_apu,Apurva || Justice needs to be Served SSR!,,"I Trust Supreme Court 
I Trust CBI
I Trust Judiciary
Verdict will come in 2 or 3 days

Keep fighting real hard.
Let's make sure we win.
We are super close. 
Let's keep our spirits high. 
SC has been prompt in SSR's case as per @ishkarnBHANDARI as well.

#SCAssignCBIForSSRCase",['ishkarnbhandari'],[],[],3,27,22,['#scassigncbiforssrcase'],[],https://twitter.com/lostsoul_apu/status/1295719754217422849,False,,0,,,,,,,"[{'user_id': '943010924633321472', 'username': 'lostsoul_apu'}, {'user_id': '1419020654', 'username': 'ishkarnBHANDARI'}]",,,,
1295719748605489152,1295663095642304512,1597758636000,2020-08-18,09:50:36,EDT,1310976270,vuehelp,Vue Cinemas Help,,"Hey there! Please keep an eye on our website where all updates about what films we will be showing will be posted when we have them, we can't wait to welcome you back. 

Thanks-Harry.",['jpbesa'],[],[],1,0,0,[],[],https://twitter.com/VueHelp/status/1295719748605489152,False,,0,,,,,,,"[{'user_id': '1310976270', 'username': 'VueHelp'}, {'user_id': '372477150', 'username': 'jpbesa'}]",,,,
1295719668607582210,1295697837397770240,1597758616000,2020-08-18,09:50:16,EDT,969168575176028160,witneyparkrun,Witney parkrun,,Thank you! You too for last week 😊 We'll keep a close eye on the symptoms and have a lie-down if it all gets too much! 😉,['brundallparkrun'],[],[],0,0,0,[],[],https://twitter.com/witneyparkrun/status/1295719668607582210,False,,0,,,,,,,"[{'user_id': '969168575176028160', 'username': 'witneyparkrun'}, {'user_id': '717377303643353088', 'username': 'Brundallparkrun'}]",,,,
1295719578769788935,1295719578769788935,1597758595000,2020-08-18,09:49:55,EDT,1268873204417757185,hueningninggg,gigi𖧵,,"moas keep on streaming CYSM it's so so close to 30M. we still have an hour before drama mv  drops
@TXT_members",['txt_members'],[],[],0,0,1,[],[],https://twitter.com/hueningninggg/status/1295719578769788935,False,,0,,,,,,,"[{'user_id': '1268873204417757185', 'username': 'hueningninggg'}, {'user_id': '1059327333532749824', 'username': 'TXT_members'}]",,,,
1295719431730081795,1295719431730081795,1597758560000,2020-08-18,09:49:20,EDT,1272988720602517504,drewbabyatmuse,Drew baby,,"Who’s coming for some play time today😘😻 I’m @MUSEMassageSpa Toronto until close cum keep me busy babes😻😻
#toronto #muse #eroticmassage #sexy #tittytuesday #bi #fetish #anal #couples #letshavefun #sw #feelmeup #tittyfuck #curvy #naturalbust #girlnextdoor #yournewfavourite pic.twitter.com/YK0DvFvxYL",['musemassagespa'],[],"['https://pbs.twimg.com/media/EftQ_TqXsAMs7rG.jpg', 'https://pbs.twimg.com/media/EftQ_TrXYAIovHm.jpg']",0,0,3,"['#toronto', '#muse', '#eroticmassage', '#sexy', '#tittytuesday', '#bi', '#fetish', '#anal', '#couples', '#letshavefun', '#sw', '#feelmeup', '#tittyfuck', '#curvy', '#naturalbust', '#girlnextdoor', '#yournewfavourite']",[],https://twitter.com/Drewbabyatmuse/status/1295719431730081795,False,,0,,,,,,,"[{'user_id': '1272988720602517504', 'username': 'Drewbabyatmuse'}, {'user_id': '106832124', 'username': 'MUSEMassageSpa'}]",,,,
1295719368135979008,1295719368135979008,1597758545000,2020-08-18,09:49:05,EDT,1080326793104670720,_juniorjd,JR,,"Enemies close, watch the company I keep 👀",[],[],[],0,0,0,[],[],https://twitter.com/_JuniorJD/status/1295719368135979008,False,,0,,,,,,,"[{'user_id': '1080326793104670720', 'username': '_JuniorJD'}]",,,,
1295719325438017536,1295719325438017536,1597758535000,2020-08-18,09:48:55,EDT,873584446116638722,friendsclosebot,Friends Close Bot,,Keep your blood brothers capable but your rivals more capable.,[],[],[],0,0,0,[],[],https://twitter.com/FriendsCloseBot/status/1295719325438017536,False,,0,,,,,,,"[{'user_id': '873584446116638722', 'username': 'FriendsCloseBot'}]",,,,
1295719010735198209,1295684257017470978,1597758460000,2020-08-18,09:47:40,EDT,965693979315654656,guillogaming,Guillotine_,,Capture the world my friend and keep it close,['tightkidd'],[],[],0,0,0,[],[],https://twitter.com/GuilloGaming/status/1295719010735198209,False,,0,,,,,,,"[{'user_id': '965693979315654656', 'username': 'GuilloGaming'}, {'user_id': '68304314', 'username': 'TightKidd'}]",,,,
1295718998475182082,1295415881921593345,1597758457000,2020-08-18,09:47:37,EDT,27740392,nowalkietalkies,christian jones,,😂😂😂😂😂 That is nowhere even remotely close to true but keep telling yourself that,"['conrguy', 'justinpaul48', 'thehill']",[],[],0,0,0,[],[],https://twitter.com/nowalkietalkies/status/1295718998475182082,False,,0,,,,,,,"[{'user_id': '27740392', 'username': 'nowalkietalkies'}, {'user_id': '284311325', 'username': 'Conrguy'}, {'user_id': '1263652016980713472', 'username': 'justinpaul48'}, {'user_id': '1917731', 'username': 'thehill'}]",,,,
1295718923011338240,1295442208607404034,1597758439000,2020-08-18,09:47:19,EDT,16475540,anita423,Anita,,Oh dear God!  Praying for you and your family!  I’m praying for overwhelming peace.  God keep you close. ❤️,['redrising11'],[],[],0,0,0,[],[],https://twitter.com/Anita423/status/1295718923011338240,False,,0,,,,,,,"[{'user_id': '16475540', 'username': 'Anita423'}, {'user_id': '3540252020', 'username': 'RedRising11'}]",,,,
1295718901746028545,1295718900894588928,1597758434000,2020-08-18,09:47:14,EDT,2312998877,gingeryart,someone shot the haru that could read,,"- mask to keep germs away
- built-in personal space bubble via dark shadow puppet
- can peck people who come too close either w the mask or w the puppet",[],[],[],0,0,0,[],[],https://twitter.com/gingeryart/status/1295718901746028545,False,,0,,,,,,,"[{'user_id': '2312998877', 'username': 'gingeryart'}]",,,,
1295718867529015296,1295718867529015296,1597758425000,2020-08-18,09:47:05,EDT,60638201,zachbillion,zaca brasi/zodak,,Insta keep threating me they gone delete my page if i keep going crazy in my close friends that’s why i ain’t post no footage i need some need close friends all girls 😫😫😫,[],[],[],0,0,0,[],[],https://twitter.com/ZACHBILLION/status/1295718867529015296,False,,0,,,,,,,"[{'user_id': '60638201', 'username': 'ZACHBILLION'}]",,,,
1295718790144176138,1295718790144176138,1597758407000,2020-08-18,09:46:47,EDT,2842785356,alexa_suaste,alexa,,bro i keep watching movies or my shows and wait for the characters to freak out about people being too close to them & lowkey judge them for not wearing masks before I realize im watching something from yrs ago when we werent livin in the middle of a pandemic hahahaimanidiothahah,[],[],[],0,0,0,[],[],https://twitter.com/alexa_suaste/status/1295718790144176138,False,,0,,,,,,,"[{'user_id': '2842785356', 'username': 'alexa_suaste'}]",,,,
1295718731499409414,1295707821808537600,1597758393000,2020-08-18,09:46:33,EDT,2664162142,bigbruh16,#teamChaos,,"This is what is truly puzzling me, I guess keep your friends close, and your enemies closer mentality?",['realitytvplease'],[],[],0,0,0,[],[],https://twitter.com/bigbruh16/status/1295718731499409414,False,,0,,,,,,,"[{'user_id': '2664162142', 'username': 'bigbruh16'}, {'user_id': '2828988279', 'username': 'realitytvplease'}]",,,,
1295718718601912322,1295166239401107457,1597758390000,2020-08-18,09:46:30,EDT,38070991,jjkusowski,Jeff Kusowski,,My kids are almost 5 and almost 2. I keep thinking we are close to hitting the low emotions phase (prior to teenage years) and people like you keep crushing my hope.,['turneresq'],[],[],1,0,0,[],[],https://twitter.com/jjkusowski/status/1295718718601912322,False,,0,,,,,,,"[{'user_id': '38070991', 'username': 'jjkusowski'}, {'user_id': '21707809', 'username': 'turneresq'}]",,,,
1295718675576758274,1295718378200596481,1597758380000,2020-08-18,09:46:20,EDT,3238281577,janai_aiko,Sailor Goon,,"So he flips really close to me, but me being the bad bitch that I am, didn't move. Just glared at him. So he got really close to me, but didn't touch me. I just keep looking at costumes.",[],[],[],1,0,0,[],[],https://twitter.com/Janai_Aiko/status/1295718675576758274,False,,0,,,,,,,"[{'user_id': '3238281577', 'username': 'Janai_Aiko'}]",,,,
1295718660280115205,1295717011398459399,1597758376000,2020-08-18,09:46:16,EDT,255100143,jrobezzz,Jordy,,Who doesn’t want their team to keep scoring runs? 7 run lead is not even close to insurmountable,['iamtrevormay'],[],[],0,0,0,[],[],https://twitter.com/JRobezzz/status/1295718660280115205,False,,0,,,,,,,"[{'user_id': '255100143', 'username': 'JRobezzz'}, {'user_id': '48183841', 'username': 'IamTrevorMay'}]",,,,
1295718617284321281,1295514154187599874,1597758366000,2020-08-18,09:46:06,EDT,322845492,kevrolfe,🇨🇦KevR🇨🇦,,They figured out an end around. Give the job to the kindergarten teacher. Keep the corruption close. Should've seen it coming.,['didbushdo'],[],[],0,0,0,[],[],https://twitter.com/KevRolfe/status/1295718617284321281,False,,0,,,,,,,"[{'user_id': '322845492', 'username': 'KevRolfe'}, {'user_id': '3109013955', 'username': 'DidBushDo'}]",,,,
1295718608753041409,1295718608753041409,1597758364000,2020-08-18,09:46:04,EDT,83296126,spacecowkb,KB🔮,,Nothing like getting daily emails from the company you worked for “Thank you for your interest in position at ____” OH DID YOU MIRACULOUSLY DECIDE TO REOPEN OUR LOCATION AFTER HAVING US PACK UP THE WHOLE FUCKING STORE & CLOSE DOWN AND LAY US ALL OFF?! FUCKING MORONS! 🤣🤣🤣🤣,[],[],[],1,0,1,[],[],https://twitter.com/SpaceCowKB/status/1295718608753041409,False,,0,,,,,,,"[{'user_id': '83296126', 'username': 'SpaceCowKB'}]",,,,
1295718534467727363,1295718534467727363,1597758346000,2020-08-18,09:45:46,EDT,1103617343509262336,fluffymuffinkai,𖧵 arkey⁵ 🐧 semi ia,,1 hour and 45 minutes left‼️ but let's keep on streaming cysm mv while waiting PLEASE WE'RE SO CLOSE TO 30M  @TXT_members pic.twitter.com/HutHU0pSjs,['txt_members'],[],['https://pbs.twimg.com/media/EftRIgFXgAEeFMg.jpg'],0,0,0,[],[],https://twitter.com/fluffymuffinkai/status/1295718534467727363,False,,0,,,,,,,"[{'user_id': '1103617343509262336', 'username': 'fluffymuffinkai'}, {'user_id': '1059327333532749824', 'username': 'TXT_members'}]",,,,
1295718501945085952,1295700555650793477,1597758338000,2020-08-18,09:45:38,EDT,1253673432056606720,cruben22731,Cody Ruben,,"You're so right. Once a team is up by 5, they should just start bunting to give the other team a chance to keep it close 🙄🙄🙄🙄🙄🙄🙄🙄🙄🙄","['ludobags', 'rewing1988']",[],[],1,0,0,[],[],https://twitter.com/cruben22731/status/1295718501945085952,False,,0,,,,,,,"[{'user_id': '1253673432056606720', 'username': 'cruben22731'}, {'user_id': '1080657405782953986', 'username': 'LudoBags'}, {'user_id': '2345049256', 'username': 'rewing1988'}]",,,,
1295718409141985281,1295657185439932416,1597758316000,2020-08-18,09:45:16,EDT,226859030,m2legit2quit,Machiavelli's Offspring™💭,,"Keep a close watch, she's depressed. Mk she no go dey reason suicide","['doglovers____', 'tamudabianca']",[],[],0,0,0,[],[],https://twitter.com/m2legit2quit/status/1295718409141985281,False,,0,,,,,,,"[{'user_id': '226859030', 'username': 'm2legit2quit'}, {'user_id': '1275429388616470528', 'username': 'doglovers____'}, {'user_id': '327487609', 'username': 'TamudaBianca'}]",,,,
1295718308814237696,1295685165268774913,1597758292000,2020-08-18,09:44:52,EDT,1163431196,ellenb33,Ellen Brink,,"I HEAR you!  I am close to your age - still work fulltime, engaging in intelligent (mostly haha)  convos, etc - squats are GREAT, keep moving. Walking is my movement ... swinging arms and stretching as I go... maybe talking to myself, but whatever!!  😉👍🏻",['patinkinmandy'],[],[],0,0,0,[],[],https://twitter.com/ellenb33/status/1295718308814237696,False,,0,,,,,,,"[{'user_id': '1163431196', 'username': 'ellenb33'}, {'user_id': '827494604144537600', 'username': 'PatinkinMandy'}]",,,,
1295718230758219796,1295718230758219796,1597758274000,2020-08-18,09:44:34,EDT,1645659704,dschob71,Doug 🤙🏼,,"@jimcramer I feel your strong passion on not having these smaller businesses close. It’s heart-breaking. With a COVID recovery rate as high as it is, do you think there is a more robust and reasonable reopen plan so these businesses can survive? Thanks",['jimcramer'],[],[],0,0,0,[],[],https://twitter.com/dschob71/status/1295718230758219796,False,,0,,,,,,,"[{'user_id': '1645659704', 'username': 'dschob71'}, {'user_id': '14216123', 'username': 'jimcramer'}]",,,,
1295718177217941511,1295711263985672203,1597758261000,2020-08-18,09:44:21,EDT,1105932044746612738,saritanoelle,sarah,,Gotta keep hot sauce close by.,['samanthamarie'],[],[],1,0,0,[],[],https://twitter.com/saritanoelle/status/1295718177217941511,False,,0,,,,,,,"[{'user_id': '1105932044746612738', 'username': 'saritanoelle'}, {'user_id': '8922082', 'username': 'samanthamarie'}]",,,,
1295718140987441153,1295717180332531712,1597758252000,2020-08-18,09:44:12,EDT,478962730,c_glock,Cory McLaughlin,,"Very easy to see that Walmart, Target, etc. we’re deemed essential while many small businesses were asked to close because of the virus. The initial closure made it difficult to reopen when allowed especially with the certain precautions required.",['marclobliner'],[],[],0,0,1,[],[],https://twitter.com/C_Glock/status/1295718140987441153,False,,0,,,,,,,"[{'user_id': '478962730', 'username': 'C_Glock'}, {'user_id': '328801479', 'username': 'MarcLobliner'}]",,,,
1295717933281419264,1295717933281419264,1597758203000,2020-08-18,09:43:23,EDT,1255216090340302850,ciegrant,Cie Grant,,"Pay close attention to those folks in your inner circle. 

“Evaluate, & keep those worth keeping & get rid of those who have to go.” 🤷🏿‍♂️",[],[],[],0,1,5,[],[],https://twitter.com/CieGrant/status/1295717933281419264,False,,0,,,,,,,"[{'user_id': '1255216090340302850', 'username': 'CieGrant'}]",,,,
1295717912683184128,1295707263894720513,1597758198000,2020-08-18,09:43:18,EDT,624896526,jamesbakaker,james baker,,Great picture mate! Really proud to call you one of ours with work like this! keep up the grind bro work towards your dreams you’re so close now!!! More of these please ur literally my idiol wish I could photograph like you!!,['peter_bould'],[],[],0,0,0,[],[],https://twitter.com/jamesbakaker/status/1295717912683184128,False,,0,,,,,,,"[{'user_id': '624896526', 'username': 'jamesbakaker'}, {'user_id': '1109568894', 'username': 'peter_bould'}]",,,,
1295717887987064833,1295714451275030529,1597758192000,2020-08-18,09:43:12,EDT,784166264432451584,nerivalara,Gemini,,the ol' 'close for renovations & reopen later with higher rent' malarkey?,['jennysmallergod'],[],[],1,0,1,[],[],https://twitter.com/NeriValara/status/1295717887987064833,False,,0,,,,,,,"[{'user_id': '784166264432451584', 'username': 'NeriValara'}, {'user_id': '1629667927', 'username': 'JennySmallerGod'}]",,,,
1295717800896598020,1295717800896598020,1597758171000,2020-08-18,09:42:51,EDT,931617076820750336,bangtanire,Bangtan Ireland⁷ 🇮🇪,,"🇮🇪 BTS in Cinemas

The ticket sales for Bring The Soul have been released, though not in in Ireland yet

ODEON and Cineworld tickets for Break The Silence have gone on sale in the UK now, so keep checking  http://btsincinemas.com  for Irish tickets 💜 ~Gem

#MTVHottest BTS @BTS_twt pic.twitter.com/xNEIO1Dlz4",['bts_twt'],['http://btsincinemas.com'],['https://pbs.twimg.com/media/EftQd_LWsAIvlyZ.jpg'],0,10,13,['#mtvhottest'],[],https://twitter.com/BangtanIRE/status/1295717800896598020,False,,0,,,,,,,"[{'user_id': '931617076820750336', 'username': 'BangtanIRE'}, {'user_id': '335141638', 'username': 'BTS_twt'}]",,,,
1295717764653551619,1295717764653551619,1597758163000,2020-08-18,09:42:43,EDT,561676604,leandrow216,Mani(a)c✝️ Lee,,"Boi when u got it u keep a close eye on the ones that's befriending you
Secretly be the ones that envy u
Vividly plotting on ending u",[],[],[],0,0,0,[],[],https://twitter.com/Leandrow216/status/1295717764653551619,False,,0,,,,,,,"[{'user_id': '561676604', 'username': 'Leandrow216'}]",,,,
1295717750879539209,1295709425139843073,1597758159000,2020-08-18,09:42:39,EDT,18462383,kaseyacorp,Kaseya Corp,,Thanks for joining us for #ConnectITGlobal next week! We're glad that you received your swag bag already. Keep those items close at hand during our sessions - you'll learn more on this during the live event next week!,['jroberthand'],[],[],0,0,0,['#connectitglobal'],[],https://twitter.com/KaseyaCorp/status/1295717750879539209,False,,0,,,,,,,"[{'user_id': '18462383', 'username': 'KaseyaCorp'}, {'user_id': '104922060', 'username': 'JRobertHand'}]",,,,
1295717732743340033,1295717732743340033,1597758155000,2020-08-18,09:42:35,EDT,1145490190141726720,abllackdiamond,🐔CHA$ER,,I promise I be tryna be happy n keep my cool but it’s always the mfs close to me the mfs I do the most for🤦🏾‍♀️,[],[],[],0,0,0,[],[],https://twitter.com/ABllackDiamond/status/1295717732743340033,False,,0,,,,,,,"[{'user_id': '1145490190141726720', 'username': 'ABllackDiamond'}]",,,,
1295717685469249536,1295717685469249536,1597758144000,2020-08-18,09:42:24,EDT,61924942,chrisnunley,"Christopher Nunley, Ph.D.",,Gulf Coast to the Mid-Atlantic Coast: keep a close eye on the forecasts over the coming days. Tropical impacts looking possible at some point from late-weekend through next week.  pic.twitter.com/XYYYR1dcs7,[],[],[],0,1,5,[],[],https://twitter.com/chrisnunley/status/1295717685469249536,False,,1,,,,,,,"[{'user_id': '61924942', 'username': 'chrisnunley'}]",,,,
1295717680121614336,1295717680121614336,1597758142000,2020-08-18,09:42:22,EDT,49724410,n64iac,Quick64,,"Sit at 9 to talk to them and be close enough to talk to 3 and 5, and be close enough to keep an eye on 6 if and when something insane/lewd happens.  https://twitter.com/MikeHeadly39/status/1295496786015117319 …",[],['https://twitter.com/MikeHeadly39/status/1295496786015117319'],[],0,0,0,[],[],https://twitter.com/N64iac/status/1295717680121614336,False,https://twitter.com/MikeHeadly39/status/1295496786015117319,0,,,,,,,"[{'user_id': '49724410', 'username': 'N64iac'}]",,,,
1295717633376034818,1295717633376034818,1597758131000,2020-08-18,09:42:11,EDT,1035156896850825216,bcvmleyland,British Commercial Vehicle Museum #BCVM,,Bad news folks. We've had to close the Museum today due to flooding sadly - so sorry if you had planned on a visit today. Hopefully our doors will be open again a.s.a.p. once we've dried off. We'll keep you updated & hope to see you soon 👐  pic.twitter.com/kLglseYYeD,[],[],['https://pbs.twimg.com/media/EftQUZxXgAEDv9t.jpg'],0,0,2,[],[],https://twitter.com/BCVMLeyland/status/1295717633376034818,False,,0,,,,,,,"[{'user_id': '1035156896850825216', 'username': 'BCVMLeyland'}]",,,,
1295717579693195266,1295717579693195266,1597758118000,2020-08-18,09:41:58,EDT,2252724613,hsrindhia23,"Elegifthornia,",,"Wishing good luck for me make me realize that we are still keep in distance. We are not close each other anymore, anymore!",[],[],[],0,0,0,[],[],https://twitter.com/hsrindhia23/status/1295717579693195266,False,,0,,,,,,,"[{'user_id': '2252724613', 'username': 'hsrindhia23'}]",,,,
1295717572432855042,1295712516799111171,1597758117000,2020-08-18,09:41:57,EDT,1660423908,staffdb66,David Robert,,"1. tell us what questions we wanted to ask, and answer those. give the answer to a different question.
2. hide in random places.
3. don't say anything for weeks then start talking complete nonsense.
4. close down operations, and reopen them under a new name with mates in charge!",['paulsinha'],[],[],0,0,1,[],[],https://twitter.com/staffdb66/status/1295717572432855042,False,,0,,,,,,,"[{'user_id': '1660423908', 'username': 'staffdb66'}, {'user_id': '20481697', 'username': 'paulsinha'}]",,,,
1295717542540050432,1295717542540050432,1597758110000,2020-08-18,09:41:50,EDT,2507267737,zaorfurniture,ZAOR Studio Furniture,,"So, who’s been busy writing and producing? A nice setup of #singer, #pianist and #producer @ImeldaGabs here. You can put your monitor speakers, master keyboard, notebook and a cup of tea on a Miza 88 desk to keep them close together🔊🎹💻☕️ 

Miza 88:  https://bit.ly/3kXH2Jd  pic.twitter.com/oE6J2I7d9m",['imeldagabs'],['https://bit.ly/3kXH2Jd'],['https://pbs.twimg.com/media/EftQPGyWAAAKGNK.jpg'],0,0,0,"['#singer', '#pianist', '#producer']",[],https://twitter.com/ZAORFurniture/status/1295717542540050432,False,,0,,,,,,,"[{'user_id': '2507267737', 'username': 'ZAORFurniture'}, {'user_id': '1283693383291109377', 'username': 'ImeldaGabs'}]",,,,
1295717499783323648,1295672316039495683,1597758099000,2020-08-18,09:41:39,EDT,819362241359310851,ashrumtheblack,AshrumtheBlack,,"Yes, if a martial arts addict like me is sitting this out, then little kids that cannot make a decision should not be out there in a close contact sport, if you think your kids are safe when the nba cannot even keep the disease out of their bubble you’re nuts","['drew2467511599', 'smich61', 'wxyzdetroit']",[],[],0,0,0,[],[],https://twitter.com/AshrumtheBlack/status/1295717499783323648,False,,0,,,,,,,"[{'user_id': '819362241359310851', 'username': 'AshrumtheBlack'}, {'user_id': '1068914306698362880', 'username': 'Drew2467511599'}, {'user_id': '20938100', 'username': 'smich61'}, {'user_id': '19778050', 'username': 'wxyzdetroit'}]",,,,
1295717178444898304,1295717178444898304,1597758023000,2020-08-18,09:40:23,EDT,173031187,ogjohnlee,ROCKETS IN 6 🚀🚀🚀,,Only reason I say blazers gone keep it close tonight cuz the lakers been chilling and blazers been playing playoff caliber basketball for a few games now. I said close not win 🤷🏽‍♂️,[],[],[],1,0,2,[],[],https://twitter.com/OGJohnLee/status/1295717178444898304,False,,0,,,,,,,"[{'user_id': '173031187', 'username': 'OGJohnLee'}]",,,,
1295717094781333505,1295712694377615364,1597758003000,2020-08-18,09:40:03,EDT,18522339,pgar58,pete.garofalo ❌ (46-18-12),,BTW I keep politics close to the vest.  I consider myself Libertarian (because you piss everyone off) but I caucus with the GOP.  I personally would like to see the Progressives and Greens become major parties.,['pp1033'],[],[],0,0,0,[],[],https://twitter.com/PGar58/status/1295717094781333505,False,,0,,,,,,,"[{'user_id': '18522339', 'username': 'PGar58'}, {'user_id': '35244328', 'username': 'pp1033'}]",,,,
1295717090108887041,1295692753456771079,1597758002000,2020-08-18,09:40:02,EDT,2875702078,thefaaside,Faa Side,,"Exactly, ye keep it behind close doors.","['nlevins4', 'r3dzer', 'paudieconnolly', 'emmetkelleher']",[],[],0,0,0,[],[],https://twitter.com/thefaaside/status/1295717090108887041,False,,0,,,,,,,"[{'user_id': '2875702078', 'username': 'thefaaside'}, {'user_id': '463207955', 'username': 'NLevins4'}, {'user_id': '2980402103', 'username': 'r3dzer'}, {'user_id': '245686138', 'username': 'paudieconnolly'}, {'user_id': '20786285', 'username': 'EmmetKelleher'}]",,,,
1295717037436796928,1295716677921931265,1597757989000,2020-08-18,09:39:49,EDT,1293886892933558272,cloudedyoongis,fifi⁷ misses jungkook :/,,also my “close” irls keep misgendering me purposely and i’m so fed up wtf,[],[],[],2,0,0,[],[],https://twitter.com/cloudedyoongis/status/1295717037436796928,False,,0,,,,,,,"[{'user_id': '1293886892933558272', 'username': 'cloudedyoongis'}]",,,,
